Deal_ID,Region,Customer_Segment,Deal_Stage,Lead_Source,Engagement_Score,Deal_Creation_Date,Deal_Closure_Date,Deal_Size,MRR,ARR,Salesperson
OPP-2372,North America,Enterprise,Qualified,Inbound,5.07,2024-11-29,2023-08-28,65869.58,5489.13,65869.58,NA-Enterprise-3
OPP-2373,North America,Enterprise,Proposal Sent,Marketing Campaign,9.15,2024-05-26,2024-01-15,63901.57,5325.13,63901.57,NA-Enterprise-1
OPP-2374,North America,Enterprise,Qualified,Event,6.75,2024-05-18,,94910.23,7909.19,94910.23,NA-Enterprise-2
OPP-2375,North America,Enterprise,Closed Won,Inbound,2.74,2024-06-15,,75339.58,6278.3,75339.58,NA-Enterprise-3
OPP-2376,North America,Enterprise,Proposal Sent,Inbound,8.47,2024-12-04,2024-05-24,65192.06,5432.67,65192.06,NA-Enterprise-1
OPP-2377,North America,Enterprise,Closed Won,Inbound,8.4,2023-09-06,,85472.71,7122.73,85472.71,NA-Enterprise-1
OPP-2378,North America,Enterprise,Qualified,Partner,3.87,2023-01-30,2025-08-09,90884.56,7573.71,90884.56,NA-Enterprise-2
OPP-2379,North America,Enterprise,Qualified,Event,6.3,2024-10-13,2023-10-02,97586.04,8132.17,97586.04,NA-Enterprise-3
OPP-2380,North America,Enterprise,Negotiation,Outbound,9.44,2023-08-30,,67214.42,5601.2,67214.42,NA-Enterprise-1
OPP-2381,North America,Enterprise,Closed Won,Event,1.14,2023-01-03,2023-11-22,71096.64,5924.72,71096.64,NA-Enterprise-1
OPP-2382,North America,Enterprise,Closed Won,Inbound,6.66,2023-12-02,2023-07-27,45061.15,3755.1,45061.15,NA-Enterprise-2
OPP-2383,North America,Enterprise,Negotiation,Partner,1.13,2023-12-10,2025-08-05,99529.05,8294.09,99529.05,NA-Enterprise-3
OPP-2384,North America,Enterprise,Negotiation,Outbound,2.35,2023-03-16,2024-01-23,96223.53,8018.63,96223.53,NA-Enterprise-2
OPP-2385,North America,Enterprise,Proposal Sent,Inbound,4.58,2024-04-12,,44365.2,3697.1,44365.2,NA-Enterprise-2
OPP-2386,North America,Enterprise,Proposal Sent,Outbound,7.14,2023-08-29,2024-09-14,97293.47,8107.79,97293.47,NA-Enterprise-1
OPP-2387,North America,Enterprise,Closed Won,Marketing Campaign,2.14,2023-02-08,,87000.96,7250.08,87000.96,NA-Enterprise-2
OPP-2388,North America,Enterprise,Closed Lost,Partner,3.07,2024-07-09,2024-06-28,87903.11,7325.26,87903.11,NA-Enterprise-1
OPP-2389,North America,Enterprise,Qualified,Inbound,8.94,2023-12-12,,70441.67,5870.14,70441.67,NA-Enterprise-2
OPP-2390,North America,Enterprise,Proposal Sent,Inbound,1.76,2023-12-22,2025-12-06,76583.8,6381.98,76583.8,NA-Enterprise-2
OPP-2391,North America,Enterprise,Closed Won,Marketing Campaign,7.26,2024-03-27,2024-02-02,67473.13,5622.76,67473.13,NA-Enterprise-3
OPP-2392,North America,Enterprise,Proposal Sent,Outbound,5.3,2024-07-06,,54116.86,4509.74,54116.86,NA-Enterprise-3
OPP-2393,North America,Enterprise,Qualified,Partner,3.47,2023-03-21,,79403.6,6616.97,79403.6,NA-Enterprise-1
OPP-2394,North America,Enterprise,Negotiation,Marketing Campaign,5.45,2024-06-28,2023-12-05,43808.87,3650.74,43808.87,NA-Enterprise-2
OPP-2395,North America,Enterprise,Proposal Sent,Outbound,5.48,2023-06-07,,91421.43,7618.45,91421.43,NA-Enterprise-1
OPP-2396,North America,Enterprise,Proposal Sent,Inbound,9.95,2023-02-09,,47769.25,3980.77,47769.25,NA-Enterprise-2
OPP-2397,North America,Enterprise,Negotiation,Inbound,6.79,2024-11-29,2024-06-01,71928.44,5994.04,71928.44,NA-Enterprise-2
OPP-2398,North America,Enterprise,Negotiation,Event,6.97,2024-01-05,,62120.86,5176.74,62120.86,NA-Enterprise-3
OPP-2399,North America,Enterprise,Negotiation,Inbound,5.11,2023-02-09,2023-10-14,63409.27,5284.11,63409.27,NA-Enterprise-1
OPP-2400,North America,Enterprise,Closed Won,Inbound,7.72,2024-01-19,2024-02-09,50075.18,4172.93,50075.18,NA-Enterprise-1
OPP-2401,North America,Enterprise,Proposal Sent,Outbound,2.76,2023-12-28,,96053.85,8004.49,96053.85,NA-Enterprise-3
OPP-2402,North America,Enterprise,Qualified,Inbound,9.56,2024-11-30,2024-08-05,76683.25,6390.27,76683.25,NA-Enterprise-1
OPP-2403,North America,Enterprise,Closed Won,Inbound,9.47,2024-07-13,,87372.11,7281.01,87372.11,NA-Enterprise-2
OPP-2404,North America,Enterprise,Closed Won,Inbound,2.48,2023-03-23,2024-12-03,95426.27,7952.19,95426.27,NA-Enterprise-1
OPP-2405,North America,Enterprise,Negotiation,Partner,9.39,2023-07-02,,51196.11,4266.34,51196.11,NA-Enterprise-2
OPP-2406,North America,Enterprise,Qualified,Outbound,4.63,2024-08-26,2024-05-01,60601.04,5050.09,60601.04,NA-Enterprise-1
OPP-2407,North America,Enterprise,Negotiation,Partner,1.92,2024-05-31,2025-04-12,60599.5,5049.96,60599.5,NA-Enterprise-2
OPP-2408,North America,Enterprise,Qualified,Partner,5.67,2024-01-31,,62153.89,5179.49,62153.89,NA-Enterprise-3
OPP-2409,North America,Enterprise,Qualified,Inbound,5.39,2024-11-27,2024-07-20,73521.09,6126.76,73521.09,NA-Enterprise-3
OPP-2410,North America,Enterprise,Qualified,Partner,2.08,2024-11-22,,53452.4,4454.37,53452.4,NA-Enterprise-3
OPP-2411,North America,Enterprise,Qualified,Event,9.22,2024-09-05,2023-05-08,89459.71,7454.98,89459.71,NA-Enterprise-3
OPP-2412,North America,Enterprise,Closed Won,Inbound,3.12,2023-02-08,2025-02-15,51948.87,4329.07,51948.87,NA-Enterprise-1
OPP-2413,North America,Enterprise,Proposal Sent,Inbound,5.08,2023-12-01,,52611.15,4384.26,52611.15,NA-Enterprise-2
OPP-2414,North America,Enterprise,Qualified,Inbound,6.57,2023-08-08,,52137.83,4344.82,52137.83,NA-Enterprise-2
OPP-2415,North America,Enterprise,Closed Won,Outbound,3.14,2024-03-12,2024-11-11,68551.34,5712.61,68551.34,NA-Enterprise-2
OPP-2416,North America,Enterprise,Closed Lost,Inbound,8.62,2024-12-14,,42747.53,3562.29,42747.53,NA-Enterprise-2
OPP-2417,North America,Enterprise,Qualified,Event,1.78,2023-12-29,2025-03-26,88142.95,7345.25,88142.95,NA-Enterprise-2
OPP-2418,North America,Enterprise,Closed Won,Inbound,6.33,2024-04-29,2023-10-28,76943.13,6411.93,76943.13,NA-Enterprise-1
OPP-2419,North America,Enterprise,Qualified,Outbound,3.12,2024-06-10,2025-01-14,85465.89,7122.16,85465.89,NA-Enterprise-3
OPP-2420,North America,Enterprise,Closed Won,Marketing Campaign,6.02,2024-03-14,2024-11-26,64131.62,5344.3,64131.62,NA-Enterprise-3
OPP-2421,North America,Enterprise,Proposal Sent,Outbound,7.79,2024-07-05,2024-10-04,91842.07,7653.51,91842.07,NA-Enterprise-3
OPP-2422,North America,Enterprise,Qualified,Partner,5.59,2024-11-16,2024-12-27,91755.56,7646.3,91755.56,NA-Enterprise-3
OPP-2423,North America,Enterprise,Proposal Sent,Outbound,8.8,2024-12-30,,83973.27,6997.77,83973.27,NA-Enterprise-2
OPP-2424,North America,Enterprise,Proposal Sent,Inbound,6.53,2023-05-02,,57281.96,4773.5,57281.96,NA-Enterprise-1
OPP-2425,North America,Enterprise,Proposal Sent,Inbound,2.23,2023-01-07,,88745.07,7395.42,88745.07,NA-Enterprise-1
OPP-2426,North America,Enterprise,Closed Won,Outbound,3.07,2024-10-24,,42572.5,3547.71,42572.5,NA-Enterprise-2
OPP-2427,North America,Enterprise,Qualified,Partner,8.43,2023-04-29,,44364.89,3697.07,44364.89,NA-Enterprise-3
OPP-2428,North America,Enterprise,Qualified,Inbound,4.06,2023-02-04,2025-06-21,92109.11,7675.76,92109.11,NA-Enterprise-3
OPP-2429,North America,Enterprise,Qualified,Inbound,3.73,2024-06-16,2025-03-26,73332.76,6111.06,73332.76,NA-Enterprise-3
OPP-2430,North America,Enterprise,Negotiation,Partner,2.3,2024-12-07,,63149.54,5262.46,63149.54,NA-Enterprise-2
OPP-2431,North America,Enterprise,Proposal Sent,Partner,4.97,2023-10-27,2023-12-04,53325.13,4443.76,53325.13,NA-Enterprise-2
OPP-2432,North America,Enterprise,Qualified,Event,9.86,2024-12-21,2025-02-25,84814.01,7067.83,84814.01,NA-Enterprise-2
OPP-2433,North America,Enterprise,Closed Won,Inbound,2.97,2023-06-27,,57274.8,4772.9,57274.8,NA-Enterprise-1
OPP-2434,North America,Enterprise,Qualified,Inbound,8.53,2023-05-10,2023-11-21,88463.75,7371.98,88463.75,NA-Enterprise-1
OPP-2435,North America,Enterprise,Negotiation,Partner,6.62,2023-03-02,2023-02-17,92719.84,7726.65,92719.84,NA-Enterprise-3
OPP-2436,North America,Enterprise,Proposal Sent,Outbound,5.41,2023-07-28,,93128.93,7760.74,93128.93,NA-Enterprise-3
OPP-2437,North America,Enterprise,Qualified,Inbound,5.24,2024-06-15,,67791.17,5649.26,67791.17,NA-Enterprise-1
OPP-2438,North America,Enterprise,Qualified,Inbound,4.15,2024-04-20,2025-02-13,79909.44,6659.12,79909.44,NA-Enterprise-2
OPP-2439,North America,Enterprise,Qualified,Inbound,2.39,2024-08-07,,73722.48,6143.54,73722.48,NA-Enterprise-3
OPP-2440,North America,Enterprise,Negotiation,Outbound,7.98,2024-11-16,,59526.05,4960.5,59526.05,NA-Enterprise-1
OPP-2441,North America,Enterprise,Negotiation,Inbound,1.92,2023-02-24,2024-02-08,62944.77,5245.4,62944.77,NA-Enterprise-2
OPP-2442,North America,Enterprise,Closed Lost,Partner,2.58,2024-04-13,2024-03-13,83097.35,6924.78,83097.35,NA-Enterprise-3
OPP-2443,North America,Enterprise,Negotiation,Inbound,6.08,2024-08-19,,66573.9,5547.82,66573.9,NA-Enterprise-1
OPP-2444,North America,Enterprise,Closed Won,Inbound,2.55,2024-08-13,,97401.46,8116.79,97401.46,NA-Enterprise-3
OPP-2445,North America,Enterprise,Qualified,Outbound,2.54,2023-04-14,,94578.49,7881.54,94578.49,NA-Enterprise-3
OPP-2446,North America,Enterprise,Negotiation,Outbound,6.76,2023-08-30,2023-11-22,87964.18,7330.35,87964.18,NA-Enterprise-2
OPP-2447,North America,Enterprise,Qualified,Partner,7.32,2023-09-08,,54187.28,4515.61,54187.28,NA-Enterprise-2
OPP-2448,North America,Enterprise,Proposal Sent,Inbound,9.46,2023-10-01,2025-10-29,91341.94,7611.83,91341.94,NA-Enterprise-3
OPP-2449,North America,Enterprise,Proposal Sent,Partner,5.44,2023-06-15,,83487.16,6957.26,83487.16,NA-Enterprise-3
OPP-2450,North America,Enterprise,Closed Won,Outbound,3.35,2023-09-17,2025-11-17,57390.57,4782.55,57390.57,NA-Enterprise-1
OPP-2451,North America,Enterprise,Negotiation,Inbound,5.02,2024-08-19,2024-02-18,76672.77,6389.4,76672.77,NA-Enterprise-2
OPP-2452,North America,Enterprise,Proposal Sent,Inbound,3.98,2024-11-13,,74262.59,6188.55,74262.59,NA-Enterprise-2
OPP-2453,North America,Enterprise,Proposal Sent,Outbound,2.01,2024-05-17,,68110.66,5675.89,68110.66,NA-Enterprise-1
OPP-2454,North America,Enterprise,Qualified,Marketing Campaign,9.51,2024-06-15,2023-12-03,89050.01,7420.83,89050.01,NA-Enterprise-3
OPP-2455,North America,Enterprise,Negotiation,Marketing Campaign,2.21,2024-01-09,2023-05-23,41684.7,3473.72,41684.7,NA-Enterprise-3
OPP-2456,North America,Enterprise,Qualified,Event,3.39,2024-07-21,2025-09-11,72878.77,6073.23,72878.77,NA-Enterprise-1
OPP-2457,North America,Enterprise,Proposal Sent,Outbound,4.14,2023-08-04,2025-03-04,71117.44,5926.45,71117.44,NA-Enterprise-2
OPP-2458,North America,Enterprise,Proposal Sent,Inbound,5.81,2023-03-04,,80040.87,6670.07,80040.87,NA-Enterprise-1
OPP-2459,North America,Enterprise,Negotiation,Event,1.36,2023-01-18,2024-10-11,95352.85,7946.07,95352.85,NA-Enterprise-3
OPP-2460,North America,Enterprise,Proposal Sent,Inbound,6.15,2024-08-10,2025-08-31,54177.24,4514.77,54177.24,NA-Enterprise-1
OPP-2461,North America,Enterprise,Closed Won,Inbound,2.89,2024-08-07,,43984.51,3665.38,43984.51,NA-Enterprise-2
OPP-2462,North America,Enterprise,Qualified,Inbound,6.19,2024-08-23,,92055.55,7671.3,92055.55,NA-Enterprise-1
OPP-2463,North America,Enterprise,Qualified,Inbound,3.49,2024-06-07,2024-03-09,79840.5,6653.38,79840.5,NA-Enterprise-1
OPP-2464,North America,Enterprise,Proposal Sent,Marketing Campaign,1.74,2024-12-04,2023-08-10,94699.27,7891.61,94699.27,NA-Enterprise-1
OPP-2465,North America,Enterprise,Qualified,Outbound,6.7,2023-06-05,2023-12-20,76521.83,6376.82,76521.83,NA-Enterprise-3
OPP-2466,North America,Enterprise,Negotiation,Partner,5.14,2024-04-22,,47084.75,3923.73,47084.75,NA-Enterprise-1
OPP-2467,North America,Enterprise,Qualified,Event,7.06,2023-04-29,2025-05-05,48378.1,4031.51,48378.1,NA-Enterprise-1
OPP-2468,North America,Enterprise,Closed Won,Inbound,6.56,2023-02-02,2025-01-03,46270.33,3855.86,46270.33,NA-Enterprise-3
OPP-2469,North America,Enterprise,Closed Won,Event,9.39,2023-07-22,,79703.06,6641.92,79703.06,NA-Enterprise-3
OPP-2470,North America,Enterprise,Qualified,Inbound,2.73,2024-01-25,2023-02-28,84806.39,7067.2,84806.39,NA-Enterprise-1
OPP-2471,North America,Enterprise,Proposal Sent,Event,8.3,2024-06-17,2024-08-31,79620.23,6635.02,79620.23,NA-Enterprise-1
OPP-2472,North America,Enterprise,Qualified,Inbound,6.03,2024-02-09,2023-11-15,50568.23,4214.02,50568.23,NA-Enterprise-2
OPP-2473,North America,Enterprise,Closed Won,Outbound,3.94,2023-05-18,2024-09-10,95315.74,7942.98,95315.74,NA-Enterprise-2
OPP-2474,North America,Enterprise,Qualified,Event,2.74,2024-01-11,,62534.62,5211.22,62534.62,NA-Enterprise-1
OPP-2475,North America,Enterprise,Proposal Sent,Event,8.29,2024-11-01,2024-04-15,60998.52,5083.21,60998.52,NA-Enterprise-2
OPP-2476,North America,Enterprise,Proposal Sent,Inbound,8.01,2024-08-20,2023-03-07,82940.4,6911.7,82940.4,NA-Enterprise-1
OPP-2477,North America,Enterprise,Qualified,Outbound,2.28,2023-07-15,2025-02-05,86581.78,7215.15,86581.78,NA-Enterprise-3
OPP-2478,North America,Enterprise,Proposal Sent,Outbound,7.86,2023-05-14,2023-03-28,72981.7,6081.81,72981.7,NA-Enterprise-2
OPP-2479,North America,Enterprise,Qualified,Partner,2.41,2023-05-25,,55561.44,4630.12,55561.44,NA-Enterprise-1
OPP-2480,North America,Enterprise,Proposal Sent,Outbound,2.46,2023-08-25,2024-08-23,95811.11,7984.26,95811.11,NA-Enterprise-3
OPP-2481,North America,Enterprise,Proposal Sent,Inbound,7.47,2023-03-29,2023-03-18,43618.54,3634.88,43618.54,NA-Enterprise-2
OPP-2482,North America,Enterprise,Qualified,Event,5.78,2023-04-20,2024-07-19,64740.47,5395.04,64740.47,NA-Enterprise-2
OPP-2483,North America,Enterprise,Qualified,Event,6.69,2023-01-08,2024-09-07,97174.87,8097.91,97174.87,NA-Enterprise-3
OPP-2484,North America,Enterprise,Qualified,Inbound,4.27,2024-02-20,,41942.98,3495.25,41942.98,NA-Enterprise-3
OPP-2485,North America,Enterprise,Negotiation,Outbound,4.81,2023-11-12,2025-03-01,73865.7,6155.47,73865.7,NA-Enterprise-3
OPP-2486,North America,Enterprise,Negotiation,Marketing Campaign,4.35,2024-03-11,,66568.74,5547.4,66568.74,NA-Enterprise-3
OPP-2487,North America,Enterprise,Qualified,Event,2.23,2023-09-15,2023-02-06,96746.21,8062.18,96746.21,NA-Enterprise-1
OPP-2488,North America,Enterprise,Proposal Sent,Event,8.18,2024-06-10,2024-03-31,46633.61,3886.13,46633.61,NA-Enterprise-1
OPP-2489,North America,Enterprise,Closed Won,Event,5.98,2023-04-13,2024-08-19,41598.72,3466.56,41598.72,NA-Enterprise-1
OPP-2490,North America,Commercial,Qualified,Inbound,5.65,2024-07-11,2023-08-19,34086.11,2840.51,34086.11,NA-Commercial-1
OPP-2491,North America,Commercial,Negotiation,Outbound,2.33,2023-02-01,,35308.4,2942.37,35308.4,NA-Commercial-1
OPP-2492,North America,Commercial,Proposal Sent,Inbound,1.76,2024-06-04,2025-08-16,17704.54,1475.38,17704.54,NA-Commercial-1
OPP-2493,North America,Commercial,Qualified,Partner,3.99,2023-02-18,,17541.66,1461.81,17541.66,NA-Commercial-3
OPP-2494,North America,Commercial,Closed Lost,Marketing Campaign,5.43,2023-07-24,,22193.13,1849.43,22193.13,NA-Commercial-3
OPP-2495,North America,Commercial,Negotiation,Inbound,6.09,2023-07-06,2025-01-28,19374.52,1614.54,19374.52,NA-Commercial-3
OPP-2496,North America,Commercial,Negotiation,Outbound,5.47,2023-07-29,2023-02-12,26170.5,2180.88,26170.5,NA-Commercial-3
OPP-2497,North America,Commercial,Closed Lost,Event,7.99,2024-09-13,2025-07-20,23344.07,1945.34,23344.07,NA-Commercial-1
OPP-2498,North America,Commercial,Closed Won,Event,4.93,2023-06-02,2023-06-12,38049.23,3170.77,38049.23,NA-Commercial-3
OPP-2499,North America,Commercial,Closed Won,Partner,5.28,2023-02-02,2024-07-29,28115.4,2342.95,28115.4,NA-Commercial-1
OPP-2500,North America,Commercial,Proposal Sent,Inbound,3.97,2024-08-26,2023-06-19,25074.61,2089.55,25074.61,NA-Commercial-3
OPP-2501,North America,Commercial,Qualified,Outbound,7.0,2023-05-08,,34877.58,2906.47,34877.58,NA-Commercial-2
OPP-2502,North America,Commercial,Negotiation,Inbound,3.12,2024-07-19,2024-08-06,15933.77,1327.81,15933.77,NA-Commercial-3
OPP-2503,North America,Commercial,Proposal Sent,Partner,7.37,2023-11-21,,29354.22,2446.18,29354.22,NA-Commercial-2
OPP-2504,North America,Commercial,Negotiation,Outbound,8.27,2023-11-01,2025-11-14,16057.42,1338.12,16057.42,NA-Commercial-3
OPP-2505,North America,Commercial,Proposal Sent,Partner,9.91,2024-10-16,2023-06-14,38231.53,3185.96,38231.53,NA-Commercial-3
OPP-2506,North America,Commercial,Proposal Sent,Partner,8.32,2024-01-27,2024-09-22,19966.59,1663.88,19966.59,NA-Commercial-1
OPP-2507,North America,Commercial,Closed Won,Marketing Campaign,2.34,2024-05-11,2023-05-12,17551.39,1462.62,17551.39,NA-Commercial-3
OPP-2508,North America,Commercial,Proposal Sent,Inbound,8.48,2023-11-27,2024-04-07,27125.53,2260.46,27125.53,NA-Commercial-3
OPP-2509,North America,Commercial,Closed Lost,Partner,6.36,2024-08-19,2023-09-22,33424.2,2785.35,33424.2,NA-Commercial-3
OPP-2510,North America,Commercial,Proposal Sent,Inbound,7.4,2023-09-28,2025-07-02,39891.76,3324.31,39891.76,NA-Commercial-3
OPP-2511,North America,Commercial,Closed Lost,Inbound,2.93,2023-02-22,2024-01-18,36203.04,3016.92,36203.04,NA-Commercial-2
OPP-2512,North America,Commercial,Proposal Sent,Event,6.95,2024-11-06,2024-07-16,17642.28,1470.19,17642.28,NA-Commercial-2
OPP-2513,North America,Commercial,Closed Won,Marketing Campaign,9.49,2023-03-27,2025-12-17,17376.95,1448.08,17376.95,NA-Commercial-1
OPP-2514,North America,Commercial,Closed Won,Event,5.04,2023-05-31,,29886.85,2490.57,29886.85,NA-Commercial-1
OPP-2515,North America,Commercial,Proposal Sent,Inbound,8.53,2024-05-30,2024-09-16,17087.52,1423.96,17087.52,NA-Commercial-3
OPP-2516,North America,Commercial,Proposal Sent,Event,8.66,2024-07-13,,38195.08,3182.92,38195.08,NA-Commercial-1
OPP-2517,North America,Commercial,Proposal Sent,Inbound,7.82,2024-04-07,,37354.09,3112.84,37354.09,NA-Commercial-1
OPP-2518,North America,Commercial,Proposal Sent,Partner,3.1,2024-03-26,,37086.03,3090.5,37086.03,NA-Commercial-1
OPP-2519,North America,Commercial,Closed Won,Outbound,1.56,2023-01-27,2023-05-07,24344.98,2028.75,24344.98,NA-Commercial-2
OPP-2520,North America,Commercial,Proposal Sent,Partner,8.46,2023-07-04,,25469.69,2122.47,25469.69,NA-Commercial-3
OPP-2521,North America,Commercial,Qualified,Outbound,1.82,2024-10-25,2023-12-21,24506.25,2042.19,24506.25,NA-Commercial-2
OPP-2522,North America,Commercial,Proposal Sent,Event,3.43,2023-06-19,2025-06-17,27772.46,2314.37,27772.46,NA-Commercial-3
OPP-2523,North America,Commercial,Proposal Sent,Outbound,7.77,2024-08-15,,28992.22,2416.02,28992.22,NA-Commercial-1
OPP-2524,North America,Commercial,Closed Won,Partner,1.45,2023-02-14,2024-05-15,31756.9,2646.41,31756.9,NA-Commercial-2
OPP-2525,North America,Commercial,Qualified,Event,8.11,2024-03-09,2025-06-24,32834.55,2736.21,32834.55,NA-Commercial-3
OPP-2526,North America,Commercial,Closed Won,Partner,2.59,2023-10-18,2024-05-05,16100.53,1341.71,16100.53,NA-Commercial-2
OPP-2527,North America,Commercial,Proposal Sent,Inbound,9.38,2024-08-17,,23332.67,1944.39,23332.67,NA-Commercial-3
OPP-2528,North America,Commercial,Negotiation,Outbound,3.64,2023-02-16,,35120.29,2926.69,35120.29,NA-Commercial-1
OPP-2529,North America,Commercial,Negotiation,Inbound,6.49,2024-01-28,2024-07-27,38155.68,3179.64,38155.68,NA-Commercial-3
OPP-2530,North America,Commercial,Proposal Sent,Inbound,5.61,2023-06-05,2023-02-24,38388.91,3199.08,38388.91,NA-Commercial-2
OPP-2531,North America,Commercial,Proposal Sent,Outbound,2.44,2023-12-31,2024-06-12,18823.73,1568.64,18823.73,NA-Commercial-2
OPP-2532,North America,Commercial,Proposal Sent,Outbound,2.13,2024-05-29,,35638.0,2969.83,35638.0,NA-Commercial-2
OPP-2533,North America,Commercial,Negotiation,Inbound,4.6,2024-12-14,2023-04-26,39003.85,3250.32,39003.85,NA-Commercial-3
OPP-2534,North America,Commercial,Qualified,Inbound,5.32,2024-06-23,2023-06-20,37008.36,3084.03,37008.36,NA-Commercial-2
OPP-2535,North America,Commercial,Negotiation,Inbound,3.7,2023-08-08,,25622.86,2135.24,25622.86,NA-Commercial-1
OPP-2536,North America,Commercial,Closed Won,Marketing Campaign,3.23,2024-11-08,,17823.66,1485.31,17823.66,NA-Commercial-3
OPP-2537,North America,Commercial,Closed Won,Marketing Campaign,8.86,2024-02-22,2024-04-12,29992.25,2499.35,29992.25,NA-Commercial-1
OPP-2538,North America,Commercial,Proposal Sent,Inbound,2.68,2023-09-12,2024-07-06,26877.76,2239.81,26877.76,NA-Commercial-1
OPP-2539,North America,Commercial,Proposal Sent,Outbound,8.02,2024-12-18,2024-01-06,23030.44,1919.2,23030.44,NA-Commercial-1
OPP-2540,North America,Commercial,Closed Lost,Event,5.46,2023-09-26,2023-08-19,24007.9,2000.66,24007.9,NA-Commercial-3
OPP-2541,North America,Commercial,Negotiation,Event,7.27,2023-10-08,2025-06-02,25722.94,2143.58,25722.94,NA-Commercial-3
OPP-2542,North America,Commercial,Qualified,Event,5.36,2023-03-08,,25051.62,2087.63,25051.62,NA-Commercial-1
OPP-2543,North America,Commercial,Qualified,Outbound,7.78,2024-10-07,2023-02-06,18169.43,1514.12,18169.43,NA-Commercial-1
OPP-2544,North America,Commercial,Proposal Sent,Outbound,1.87,2023-03-23,2025-05-28,36657.47,3054.79,36657.47,NA-Commercial-1
OPP-2545,North America,Commercial,Closed Lost,Event,8.56,2024-09-29,2025-04-18,27924.29,2327.02,27924.29,NA-Commercial-2
OPP-2546,North America,Commercial,Closed Won,Outbound,6.55,2024-07-05,2024-06-24,30664.75,2555.4,30664.75,NA-Commercial-1
